"","2.5%","50%","97.5%","sample_size"
"15",0.479049851076469,0.493295367712088,0.507996893399986,72
"16",0.577313020501352,0.592819547528465,0.608681203615012,155
"17",0.690987953566653,0.707836763249886,0.724697961414775,208
"18",0.82212018011745,0.83987586964021,0.857523055682808,675
"19",0.971625052470997,0.990219521478725,1.0085642361355,664
"20",1.14110671503722,1.16015507680242,1.17926894060536,1254
"21",1.33111552701164,1.35078578778354,1.37064708161285,795
"22",1.54313559987668,1.56277900116027,1.58295840030372,1106
"23",1.77668862275877,1.79657271376277,1.81714029636753,1059
"24",2.0318409584154,2.05225205974388,2.07324368987981,1072
"25",2.30841357737054,2.3294680557943,2.35100338643098,1776
"26",2.60613057269131,2.62769236163248,2.65027597916401,1190
"27",2.92222814167625,2.94503572578797,2.96907260461386,1129
"28",3.25541852859893,3.28034926033585,3.30591921385585,1330
"29",3.60430983668617,3.63053387315441,3.65826623292038,985
"30",3.96481482610008,3.99276370689169,4.02269552672916,1890
"31",4.332504695969,4.36316675294562,4.3961872208123,768
"32",4.70403576551573,4.73816143943093,4.77374697285794,873
"33",5.07600356218678,5.11281080457153,5.15097561743831,695
"34",5.4429122740699,5.4819608428537,5.52293671022044,662
"35",5.79931959009342,5.84072848119236,5.88513353483535,1404
"36",6.14090438668271,6.18341741961223,6.22981021008935,742
"37",6.46099407465804,6.50458243116387,6.55381951851056,597
"38",6.75463327824847,6.80017113199716,6.85019634084009,786
"39",7.01632609134517,7.06423129396276,7.11437436797737,644
"40",7.24062800275961,7.29213372016441,7.34239535543275,1286
"41",7.42759246861729,7.47988156180228,7.53137810073033,481
"42",7.56893888961912,7.62350970956151,7.67621853635796,523
"43",7.66368673340793,7.72132860823082,7.7771544314018,447
"44",7.70899742042122,7.7704906196189,7.83345675400367,433
"45",7.70178724699553,7.77109606471475,7.84110804339415,888
"46",7.64471200997031,7.72193551812512,7.80217705209359,459
"47",7.53926054084651,7.62478755507634,7.71447404133428,400
"48",7.38448382233758,7.48155886614818,7.58241227032917,562
"49",7.1860620183641,7.29437211112417,7.40688320019068,553
